Filename,Labels
GirPHUWbfq8.mp3,Air conditioning
gIu2zUBnCgg.mp3,"Domestic animals, pets,Dog,Animal"
Giu_Y-RgLVU.mp3,"Vehicle,Car,Race car, auto racing"
GIw44794XJI.mp3,"Door,Speech"
GIwNMYOIb6E.mp3,Liquid
Giz3ljbISeY.mp3,Chirp tone
giZni6C5rKk.mp3,Change ringing (campanology)
gj-1ZPsbG-c.mp3,Computer keyboard
gJ0IPPgYiXg.mp3,Christmas music
gJ4anXTNa9k.mp3,Fart
gj4ShUurFvQ.mp3,"Railroad car, train wagon,Rail transport,Train"
GjaEn4QsMsY.mp3,Ding
GJd9qaGm92I.mp3,"Gunshot, gunfire"
GjE_iD2BbFg.mp3,Music
GJfT_8fl-fg.mp3,"Jingle, tinkle"
gJfYTBeXHxs.mp3,Music
GjHGYOjcNvI.mp3,"Power windows, electric windows"
GjINSDvWHW4.mp3,"Electric shaver, electric razor"
gJMdzWZ088I.mp3,Static
GjmJ-66h0Zo.mp3,Hoot
GjmNjbkKaPk.mp3,Motorcycle
Gjo83FC5sh0.mp3,Pour
gjroPMQJ3M8.mp3,"Ambulance (siren),Emergency vehicle,Siren,Police car (siren)"
gjuJGlGDrtw.mp3,"Insect,Frog,Fly, housefly"
gjujPd1lP8E.mp3,"Cymbal,Hi-hat,Rimshot,Snare drum,Bass drum,Percussion"
gjUvIrBXiT0.mp3,Telephone bell ringing
GJvWWCx2UuU.mp3,"Boat, Water vehicle,Rowboat, canoe, kayak,Wind noise (microphone)"
gJZUyOycu28.mp3,"Speech,Outside, urban or manmade"
Gk3offLZxus.mp3,Wood
gK6tOai8TWg.mp3,"Sheep,Dog,Roaring cats (lions, tigers),Growling,Animal"
gK82V7CnLYg.mp3,Chop
gkB4KBHBV9g.mp3,"Electric piano,Piano"
gKeGP-jPB50.mp3,Whale vocalization
gKEIFL2uFgU.mp3,Change ringing (campanology)
GKEix1KhYl4.mp3,Rustle
gkEvii5-vRE.mp3,"Domestic animals, pets,Animal"
gKjKFZ30684.mp3,Clicking
GKkuLSTnRng.mp3,Static
gKleStoPi_8.mp3,String section
Gkl_422N6Dc.mp3,Sawing
gkMbHlNAFig.mp3,Singing
gkokj7BhkAE.mp3,"Applause,Speech,Steelpan"
GkpKxrepSjU.mp3,Pour
Gksy214mQWg.mp3,Fire
GKuVzN1VrfM.mp3,Steelpan
GkxCa1dQJlA.mp3,"Horse,Neigh, whinny,Clip-clop,Speech,Animal"
gkYecNoQeAk.mp3,"Music,Tambourine"
GkzGFtWrN9I.mp3,Basketball bounce
gkZv2QS6c70.mp3,Scissors
gLaD6O4j_bs.mp3,Sawing
GLb9zvhNSXE.mp3,"Single-lens reflex camera,Camera"
Glc6Ekc67OE.mp3,"Bark,Howl,Bow-wow,Dog,Growling,Animal"
GLCteJgI1cw.mp3,Music
glfVYd7wA9w.mp3,Cowbell
GLhehKexwd8.mp3,Snort
GlNCiGVQsd0.mp3,"Music,Speech"
GLndN9N0iXg.mp3,"Cutlery, silverware"
gLtg5zH_QTY.mp3,Speech
GlWecURh_OU.mp3,"Ratchet, pawl,Mechanisms"
gm5tHzVCBFs.mp3,"Walk, footsteps,Outside, rural or natural"
GM9C0VWmLpI.mp3,"Gunshot, gunfire"
Gm9HUdgEkPw.mp3,Jingle (music)
gMafv0t2D5g.mp3,Hands
GmatPE88y_c.mp3,Blender
Gmb2nLsvh4A.mp3,Babbling
GmCn31pq8i0.mp3,Music of Bollywood
gmd2HYT5pCk.mp3,Mains hum
GMFWnMRtfNI.mp3,"Brass instrument,Keyboard (musical),Piano,Wind instrument, woodwind instrument"
GMGoJdaIO1Q.mp3,"Door,Speech"
GMHrLSHnSbE.mp3,Chant
gMIfvgLZVwg.mp3,"Sink (filling or washing),Water"
gmIkYb8Wqgk.mp3,"Heavy metal,Punk rock,Progressive rock"
gmiwKI7gIZU.mp3,Arrow
GMNarDXvQYo.mp3,Music
gMoKupL-GGM.mp3,Television
Gn8-hrFoNsU.mp3,"Wail, moan"
gn8d-uO2Lwc.mp3,Croak
gNCwn0-itgU.mp3,"Sampler,Electronica"
gndCxpBrPqg.mp3,"Speech,Inside, small room"
gNhQxNWfN2w.mp3,"Music,Drum machine"
GnH_L8PkbV8.mp3,Hum
gNn-zehJM60.mp3,Timpani
gnnwvC0zhlI.mp3,"Music,Outside, urban or manmade"
GnO3lC-NPw4.mp3,Music
gNoEumqV4cQ.mp3,Steam whistle
gNpzuFPu6q8.mp3,"Singing,Music"
GNU05UKrhJI.mp3,Afrobeat
GNW693ojVvA.mp3,Fill (with liquid)
GNyXJQp6kME.mp3,Noise
GO-7W3_AjGI.mp3,Whir
go-cSk9a1EY.mp3,"Whack, thwack"
GOCs7Ng521Y.mp3,"Jet engine,Fixed-wing aircraft, airplane,Aircraft"
GOCTV12hBDo.mp3,Music
gODO5JO0r2U.mp3,Speech
GoG7dVPWfZA.mp3,Throbbing
gOhONZR_F7c.mp3,Music of Africa
GonJ36fA1wY.mp3,"Wild animals,Animal"
gOo8oH5Z5AU.mp3,"Sliding door,Inside, small room"
gOOtp-74_B0.mp3,"Smoke detector, smoke alarm"
gOpZefAm-y8.mp3,Noise
GOTy3yhCylw.mp3,"Bass guitar,Music,Plucked string instrument"
Gow0TlxIx7U.mp3,"Singing,Music,Musical instrument,Plucked string instrument,Maraca"
gowumAdMWss.mp3,"Vehicle,Car,Race car, auto racing"
goxYCJoMoFk.mp3,"Fill (with liquid),Speech"
GOzZEVXZrDg.mp3,"Railroad car, train wagon,Train,Clickety-clack,Train wheels squealing"
Gp09APbl7so.mp3,Zing
gp1DYuoQH08.mp3,Accordion
gp5KCk-WRhA.mp3,Glass
gpEU6RafUf0.mp3,"Effects unit,Music,Musical instrument,Chorus effect,Plucked string instrument"
GPgkttTM-JA.mp3,Music
Gpk-aZXZN10.mp3,Alarm
gPNBdfJ3LlU.mp3,Singing
gpNzFsxwy5k.mp3,Disco
GpQa44BZc2U.mp3,Sniff
GPQJCqOP8V0.mp3,"Glass,Speech"
GpWNAiZlM34.mp3,"Knock,Inside, small room"
GPwzpw_47Dg.mp3,"Cello,Violin, fiddle,Bowed string instrument"
gpx998uE76M.mp3,"Bird flight, flapping wings"
gPypzLeZkwA.mp3,Squish
gp_D8r-2hwk.mp3,Explosion
Gq0nlGs2IaE.mp3,Progressive rock
gq3mrdhrUco.mp3,Sanding
GQ4YMVGgsMU.mp3,"Chewing, mastication"
gQ8QaKjWAL4.mp3,Music
gQb0aORITS4.mp3,"Slam,Inside, small room"
gqD3dVjCLXw.mp3,Busy signal
GQd7VWjX67E.mp3,"Aircraft engine,Aircraft,Outside, urban or manmade"
gqDaotsIhl8.mp3,"Cattle, bovinae,Livestock, farm animals, working animals"
gqIY3-ky2ew.mp3,Music
Gqj1zKVBcbA.mp3,Music
gqkqzqCHM3A.mp3,"Wind instrument, woodwind instrument"
GqLIHSRnM3E.mp3,Church bell
gqPj-axDt8w.mp3,"Power windows, electric windows,Speech,Car"
gqqcDn6PR34.mp3,Helicopter
GqvXH8HKmBw.mp3,Chopping (food)
Gr0EfKuJsTw.mp3,"Engine,Vehicle,Speech"
GRb15ivbrqM.mp3,Music
GRdzFvQezUE.mp3,Reggae
grE0lwTsSPg.mp3,Music
GRfMi0usR5c.mp3,Speech
gRGiTueWUVI.mp3,"Music,Salsa music"
gRI8wTzSZFo.mp3,"Speech,Inside, small room"
grIP4c56AsM.mp3,"Silence,Vibraphone"
grisjVTZeTk.mp3,"Electronic music,Techno,Trance music,Soundtrack music"
gRKPtP6TjGQ.mp3,"Singing,Female singing"
gRo0NlLYvwE.mp3,Music
GRs8W3Yh46E.mp3,"Drill,Speech"
gRT-1VDZ2cw.mp3,Wind chime
GRtcBvWD_Ls.mp3,Music
grtguGN6Tw0.mp3,Ding-dong
GruuEdpYo8A.mp3,"Engine,Light engine (high frequency)"
grWa5wDZUVo.mp3,"Bark,Bow-wow,Speech,Dog,Animal"
GrX2lk2KemI.mp3,Toothbrush
GRxS_70hwV4.mp3,"Turkey,Gobble"
Gr_e5AKiJ7o.mp3,"Insect,Cricket"
GSaEuUDUmk8.mp3,Clip-clop
GSalrhVVht4.mp3,Gargling
gSB8uFXl7-U.mp3,Music
GSdoeFEJuzo.mp3,Chop
gsEk62Efbh4.mp3,"Music,Salsa music"
gSelDRz8Qi8.mp3,Singing
gsIB8HjsRtw.mp3,"Swing music,Musical instrument,Accordion"
GSlve5cn8B8.mp3,Clapping
GSO1x7beeNk.mp3,Music
GSpjMRP9D38.mp3,Sawing
gSrLCII8iRE.mp3,Cash register
GsuPO9TzC8U.mp3,Splinter
GSUrOmwrCdw.mp3,Chatter
GSXPxuQ6CXw.mp3,Croak
gsXs1jCfR_A.mp3,Hair dryer
GSYqSeW1mQg.mp3,Swing music
gSYtFvD20HU.mp3,"Singing,Music"
Gt2_Uluenic.mp3,"Music,Hands"
gT504Sv_XD8.mp3,"Motor vehicle (road),Walk, footsteps,Vehicle,Car"
Gt58Twijku4.mp3,Sigh
GT9g4uqK9G8.mp3,Blues
GTA-VQK-54w.mp3,"Sheep,Speech"
GtB7Pe7sTqk.mp3,"Sink (filling or washing),Water"
gtCQf7BmUzA.mp3,"Domestic animals, pets,Dog,Animal"
GTek_WTbziQ.mp3,Gasp
Gtf2dF8-HjM.mp3,Sine wave
GtGaiVGQ33w.mp3,"Male speech, man speaking,Outside, rural or natural"
GTgI3Gq_gPM.mp3,"Bird flight, flapping wings"
gtiNq1RgU6I.mp3,"Propeller, airscrew,Vehicle"
GtJYQg_E1cY.mp3,White noise
GTkKAZSc9gY.mp3,"Canidae, dogs, wolves,Dog,Animal"
gtkLcCUk4kc.mp3,"Insect,Fly, housefly"
Gttkx710NRs.mp3,"Boat, Water vehicle"
GtWO1XQIjnE.mp3,Clang
gTX4SG70cEY.mp3,Music
GTyRxcoJWhs.mp3,Sanding
Gu4YilVBq5U.mp3,"Ratchet, pawl,Gears,Mechanisms"
GU4_d7lp2Zw.mp3,"Music,Speech"
Gu6wPvtP10M.mp3,Video game music
gubPviSUToo.mp3,"Air horn, truck horn,Vehicle horn, car horn, honking"
guCmzavTQDA.mp3,Tapping (guitar technique)
guDYTNxzd8k.mp3,Psychedelic rock
GUh41q2MNEw.mp3,Shuffling cards
guhbZzPfyG4.mp3,"Boat, Water vehicle,Ship,Wind noise (microphone)"
GuHDy--gWiM.mp3,"Banjo,Music,Musical instrument,Plucked string instrument"
GuJdy864xWM.mp3,"Singing,Music"
gUKF_nucISY.mp3,Music
GUm6cFSPwR8.mp3,Wind chime
GUn5_aGpNKM.mp3,"Rumble,Car"
gUnmimbP_lE.mp3,Whistling
gunSfYoydQw.mp3,Typing
gUpHlWC4gZ0.mp3,"Water tap, faucet,Water"
guSb-246qZ8.mp3,"Female speech, woman speaking"
GUuBvIimNqo.mp3,Oink
guvwGAj_xO4.mp3,Applause
GUwBLItoJXk.mp3,"Singing,Guitar,Music,Speech,Music of Latin America"
gUxRhvNbsoE.mp3,Firecracker
guYpxmm4vFU.mp3,Computer keyboard
Gv-639c_A9k.mp3,"Music,Speech"
GvaFtmAzxNk.mp3,"Cutlery, silverware"
gVBPeamgFro.mp3,Sniff
Gvbw_T32FSk.mp3,"Truck,Speech,Air brake"
gVgfohZexjk.mp3,Explosion
gvGLttTUjDM.mp3,Sneeze
gvLKVh2jSr8.mp3,Brass instrument
gVMoI2ukbtc.mp3,Music
GvnQA_dHj7c.mp3,Typing
gvnuZxPdwPc.mp3,"Slap, smack"
GVtKVtR0DcI.mp3,Music
gVxVSH8_Z2U.mp3,"Cattle, bovinae,Livestock, farm animals, working animals"
gVY3eNmnr5k.mp3,"Music,Speech,Synthetic singing"
gVynDIr35Ok.mp3,Insect
gV_lRn0pMm0.mp3,Jackhammer
Gw-bS9QHocA.mp3,Snort
gw-nyP0rFa0.mp3,Timpani
gW33LYEvoaw.mp3,Harmonica
GW5_L37ARV4.mp3,"Reverberation,Music"
GW6pti04qIo.mp3,"Guitar,Music,Musical instrument,Speech,Electronic tuner,Plucked string instrument"
gwBfZJ5IGOA.mp3,Harpsichord
GWcMqKYOJR4.mp3,"Drum,Drum roll,Rimshot,Snare drum,Bass drum,Percussion"
GWcTd6XrQj4.mp3,"Wind instrument, woodwind instrument"
gwDxPQDf1Is.mp3,"Canidae, dogs, wolves,Howl,Dog,Animal"
gwD_19w--Bo.mp3,"Hubbub, speech noise, speech babble,Speech,Outside, rural or natural"
GwjfdroSAIw.mp3,Filing (rasp)
gWMrFrICmNw.mp3,"Crow,Animal"
GWTh21DHy6k.mp3,"Afrobeat,Music"
GWUarNWjgWk.mp3,Basketball bounce
GWwnqIdX7q0.mp3,Afrobeat
GWX7U2J4HCk.mp3,"Singing,Bang,Speech"
GWxiiDBK5s8.mp3,"Organ,Hammond organ,Keyboard (musical),Piano"
gwz2RRFSp_I.mp3,Hammer
gwZJIHspEdU.mp3,Cowbell
gx1XWZJcLbs.mp3,"Music,Maraca"
GX5cHG90ctA.mp3,Knock
gX8S48EH1VE.mp3,Music
Gx9hRJxmncQ.mp3,Hammer
gX9OuOKLLTQ.mp3,"Brass instrument,Musical instrument,Speech"
GXAnvxEGiTA.mp3,Giggle
gxAyZk01T3k.mp3,Theremin
gXBH4_kdnh0.mp3,"Doorbell,Ding-dong"
GxeDIuOzxmU.mp3,Harp
gXFi6q8lQN4.mp3,Keys jangling
gXGvMW-GN2Y.mp3,"Beep, bleep"
GXIHvG5Z3LM.mp3,Plop
GXJg8cnsP1k.mp3,Explosion
gxnWoxswg3k.mp3,Bouncing
GXoN7GTXhiY.mp3,Clock
GXqLMCKTdSg.mp3,Sliding door
GxQyHMc0n6M.mp3,Printer
gXRtfnb_M0U.mp3,"Turkey,Gobble"
GxswzkEU03c.mp3,Chopping (food)
GXUDDVnMaWg.mp3,"Crow,Speech,Animal"
GXVulKbOeUQ.mp3,"Jingle, tinkle"
gxYlYDKToDU.mp3,Chopping (food)
Gxzp6C1cDzU.mp3,"Wail, moan"
gY9rtF2vEOQ.mp3,Sneeze
GYAIVjb6jlo.mp3,"Music,Speech"
gYBXpwc6gdg.mp3,"Music,Inside, large room or hall"
gycydBi5DQY.mp3,Crunch
gYD1y9sEgRc.mp3,"Cat,Domestic animals, pets,Speech,Animal,Inside, small room"
gyF_tG0M9cM.mp3,"Sneeze,Speech"
gyg_Yqmj1TY.mp3,Music
GyhyOmsK2LE.mp3,White noise
GyIHh_lCCWw.mp3,Tearing
GYMBIGTteWA.mp3,"Bird,Chirp, tweet"
GyN1Rk7qE7A.mp3,Tubular bells
gYnd_jZGGDk.mp3,"Organ,Electronic organ"
GYOHFaVFp3o.mp3,"Gunshot, gunfire"
gYVQJv7rIhk.mp3,Yodeling
GyxH8ep_Vx8.mp3,Harmonica
GyygYycarL0.mp3,Fire alarm
GyzTkeJI5BY.mp3,"Pig,Animal"
gz-4W-uEzhc.mp3,Music
gz-5ALIySZw.mp3,"Splash, splatter,Speech"
Gz6Fmcr7tXQ.mp3,"Subway, metro, underground,Rail transport,Train,Train wheels squealing"
Gz8RlHf3Czs.mp3,"Scratching (performance technique),Music"
GZafbyzcbc0.mp3,"Slosh,Speech"
gZbQi1Y9nUI.mp3,Pump (liquid)
GzNlkrhB8rY.mp3,"Bee, wasp, etc.,Fly, housefly"
gZOsVXInWlQ.mp3,Jingle bell
gZqEKl3OnwM.mp3,Music
GZQGckAdTv4.mp3,Ping
GzRvq0gJbj0.mp3,Bagpipes
gZrz3rNvlw0.mp3,Gurgling
Gzt14t8-hro.mp3,Music
GZUC9TF1kik.mp3,"Bark,Bow-wow,Dog,Animal"
g_9mA0RQp7U.mp3,"Cat,Wheeze,Animal"
g_awZ5g7_k8.mp3,Keys jangling
G_bDuuFdKZA.mp3,Music
G_H7ZjcEdNI.mp3,Chop
G_HFPXAXqnM.mp3,Blender
G_hxZ38_4Rw.mp3,Printer
G_iJif-fC6E.mp3,Singing bowl
g_l0TF4GKKc.mp3,"Yodeling,Musical instrument"
g_r6DauV5Rw.mp3,Change ringing (campanology)
G_TrD7F1FXc.mp3,"Crying, sobbing"
G__lySaTeNM.mp3,"Male speech, man speaking,Gush"
h-1nUE6P9xo.mp3,"Smash, crash"
h-3DrDQC62k.mp3,"Cymbal,Drum kit,Drum roll,Hi-hat,Rimshot,Snare drum,Bass drum,Percussion"
h-5kGBwkA4c.mp3,"Rattle (instrument),Speech,Inside, small room"
h-IJDFU715w.mp3,"Sheep,Speech"
H-isdmrmhes.mp3,"Vibration,Speech"
H-QghZBSGjQ.mp3,"Rain,Thunder"
H-rAKFGTd-U.mp3,Jingle (music)
H-zHtHqUxRQ.mp3,"Slap, smack"
h0A27Vd-NpU.mp3,"Doorbell,Speech"
H0adZlMICzE.mp3,"Boat, Water vehicle,Wind,Wind noise (microphone)"
H0ckAG9Dvd8.mp3,Swing music
H0GhpHKOBEw.mp3,"Background music,Funny music"
H0KJ3PX3GhU.mp3,Sink (filling or washing)
h0NUvAVltag.mp3,Printer
h0sfi8X3ws4.mp3,"Bird,Chirp, tweet"
h0V6VFORY5A.mp3,"Telephone dialing, DTMF"
H0Zaevi3IUw.mp3,"Singing,Male singing,Inside, large room or hall"
H18auYh6y-Q.mp3,"Wild animals,Speech,Animal,Outside, rural or natural"
h1IEGKX4pHY.mp3,"Bicycle,Speech"
h1p04AaPV90.mp3,Tearing
h1P34bcC7kQ.mp3,"Whoosh, swoosh, swish"
H1RcmHpko-8.mp3,Shuffle
H1RZqx1o92I.mp3,Babbling
H1SOzQO0yAU.mp3,Plop
H1uvtuN1f8k.mp3,Music
h1xGnaqiU1I.mp3,"Engine knocking,Jet engine"
H1_goqYytHU.mp3,Engine knocking
h2CVFmfuMJQ.mp3,Jingle bell
H2D2hVsvQIU.mp3,Humming
H2pTKitY56w.mp3,Timpani
h2ZgzMe6pqc.mp3,Sneeze
H2_jTS4gJFk.mp3,Clang
h3DVqb55DRQ.mp3,"Fowl,Cluck,Chicken, rooster"
h3fO2cx5iB0.mp3,"Bird flight, flapping wings"
h3JKDTBOYKg.mp3,Crowd
H3oKwqL_wB4.mp3,Clicking
h3rwDbCm6cc.mp3,Slam
h3u2sHDnXDs.mp3,Beatboxing
h3yQJZagDTw.mp3,Music
h43ujwiN7ec.mp3,Speech
H49R8SoFdBg.mp3,Whir
h4DA_0xh_6U.mp3,Coin (dropping)
h4K-y_MkgL0.mp3,"Music,Duck,Animal"
H4vBu4ALPMw.mp3,"Bee, wasp, etc.,Fly, housefly"
H4XCYndqQkw.mp3,"House music,Dance music"
h5AKJPnIkCs.mp3,Conversation
h5D_CJYCeuc.mp3,Camera
h5EacXG1XWo.mp3,Snake
H5fekAe_6pY.mp3,Speech
h5gtwyez9HY.mp3,"Gunshot, gunfire"
H5i5Q9LmPX0.mp3,Zipper (clothing)
h5iKWGkqd_M.mp3,Flamenco
h5V4GcOtdWA.mp3,"Trickle, dribble,Animal"
h69Abo_MwTE.mp3,Groan
H6dR4INnhoc.mp3,"Beep, bleep"
h6gohkLnAzA.mp3,Hoot
h6jWVublf-w.mp3,"Jingle, tinkle"
H6NL5yE-f2c.mp3,Skateboard
h6voPlJG0m0.mp3,"Rain,Thunderstorm,Thunder"
h6Y0KDtUNHw.mp3,Music
H6Y_7Ax34-g.mp3,"Guitar,Musical instrument,Electronic tuner,Plucked string instrument,Inside, small room"
h7-rFEczCkg.mp3,Screaming
H7hEryN8el8.mp3,"Boat, Water vehicle"
H7KmmTnSDOM.mp3,"Fowl,Goose"
h7N3gJePX4I.mp3,Arrow
H7T9K-s_p8Y.mp3,Whip
h7tNkjYA0pc.mp3,"Vehicle,Car,Race car, auto racing"
h7TRWXgJuTY.mp3,Squeal
h7ty6D1LunA.mp3,"House music,Middle Eastern music"
H7VNG9Xg4Zc.mp3,Alarm clock
H7xKYPGjhhg.mp3,Car passing by
h7z1aF2uL8o.mp3,Trance music
H84ygnxBXJ4.mp3,"Music,Speech"
H86WITYzENQ.mp3,Squawk
h86zLS_6M9Y.mp3,Screaming
H8ET5KE6IXU.mp3,Music
H8NDFIJcA5I.mp3,Clarinet
h8PaNRnPNl4.mp3,Radio
h8tLFIsA_MQ.mp3,Firecracker
H8TZIBcXgZg.mp3,"Smash, crash"
h8UAuVuOpsg.mp3,"Crow,Speech"
h94gKeoWBSo.mp3,"Sink (filling or washing),Water"
H9D844BXDyM.mp3,"Crying, sobbing"
h9fY3yer6Ww.mp3,Speech
h9IS3PQ4dmg.mp3,Hiccup
H9MHAEUqr0M.mp3,Squeal
h9nK6L-wH7Q.mp3,"Bass guitar,Guitar,Music,Speech"
h9OFJ5QSpAQ.mp3,"Bark,Dog,Animal"
h9tHlkPpEEU.mp3,"Electric shaver, electric razor"
h9vWn2vBvvA.mp3,Music
h9zF09TMgLU.mp3,Music
Ha1kgyD4HHI.mp3,"Propeller, airscrew"
hAALsdY6m9Q.mp3,"Slap, smack"
HAG4lUaN7n4.mp3,"Singing,Snicker,Speech"
hAJ2mu9YDIg.mp3,Frying (food)
HAKA7KlwvmQ.mp3,"Motor vehicle (road),Engine,Vehicle,Noise,White noise,Car"
HAlGo11Jza8.mp3,Bass guitar
HalZaZBjYGw.mp3,Single-lens reflex camera
hApMrZq6jck.mp3,Writing
HAS6G7Uq4Oc.mp3,"Bird,Bird vocalization, bird call, bird song,Fowl,Gobble"
hAT8DFFUOgg.mp3,Sonar
hAvIkW-qOTo.mp3,Music
HAzcTjfVq34.mp3,Bicycle
hB1V5MN-doA.mp3,Foghorn
hb3g7R1jgnA.mp3,"Rodents, rats, mice"
hbB4rvTgXeY.mp3,"Cymbal,Drum kit,Hi-hat,Rimshot,Snare drum,Percussion"
HBFj5F80ltg.mp3,Cacophony
hBfjv2JJhXg.mp3,Music
HBHpoF_Anf4.mp3,"Dishes, pots, and pans"
HbijjxLdyUM.mp3,Sanding
HbJeK4R85nU.mp3,"Liquid,Boiling"
hBLotV-d_gQ.mp3,"Engine knocking,Vibration,Engine,Tools,Idling,Vehicle,Power tool"
HBNJ-vqxvO0.mp3,"Door,Power windows, electric windows,Speech"
hBq7Bdexp-M.mp3,"Explosion,Machine gun"
hbqdthlv6CU.mp3,Accordion
HbSH5rQcnh8.mp3,"Sawing,Wood"
hbSjAEc9NEE.mp3,"Cutlery, silverware"
HBSlK6N22SQ.mp3,Drum machine
hBT0bbJl1dU.mp3,"Cello,Bowed string instrument"
hbV3O1w62Js.mp3,Music
HbX1ZIuD0ac.mp3,"Drum,Snare drum,Percussion"
hBxR9BQS-78.mp3,Sine wave
HbY_u2-Oaqs.mp3,Oink
hbzS-DuGx-A.mp3,Speech
Hb_mnZ3aFqk.mp3,"Music,Female singing"
hC25SzrG5do.mp3,Toothbrush
hc5gku8LRTQ.mp3,"Cutlery, silverware"
hC66uhQmS1Y.mp3,Dial tone
HCCGZh-TxK0.mp3,Funk
hccUNQRIxwk.mp3,Music
HcdDoF-gBCw.mp3,Rattle
hCELSy7hVKE.mp3,"Music,Theremin"
hCfidlYn2G0.mp3,Music of Bollywood
hcGOcwEtOSo.mp3,"Boat, Water vehicle,Wind,Ocean,Sailboat, sailing ship,Wind noise (microphone)"
hCIB1E60Nbw.mp3,"Electronic music,Electronica"
HcKEy69gymc.mp3,Music
hcmWGcZJgdI.mp3,"Music,Speech"
HcttgHIOzM0.mp3,Pink noise
HcTWvbaqGEM.mp3,Jackhammer
hCunjIRdSTE.mp3,Tubular bells
HCyAntr4p_g.mp3,"Burping, eructation"
Hc_azQqSudA.mp3,"Ratchet, pawl,Mechanisms"
hd0cgaJkNGw.mp3,"Female speech, woman speaking,Speech"
hD1u-7ROwZg.mp3,"Singing,Choir"
Hd2GHab-tjo.mp3,Music
hD2Y7yExIiI.mp3,"Thump, thud"
hD6ee9A2TGk.mp3,Heart murmur
Hd6_O3dlePI.mp3,"Machine gun,Speech"
hDAga2RwHbc.mp3,Biting
hDbcoVjLlks.mp3,Typewriter
HDDxzqEUy74.mp3,"Ambulance (siren),Siren,Police car (siren)"
HDFGeKZTymw.mp3,Mains hum
hdfwwx27mtY.mp3,"Toot,Outside, urban or manmade,Outside, rural or natural"
HdGE3gaIf4w.mp3,"Door,Knock,Slam,Speech"
hdhWzmBv5fE.mp3,Buzzer
Hdko95EitpI.mp3,"Music,Soundtrack music,Scary music"
hDLkrQvmvd0.mp3,Video game music
HdPyCHQVKPc.mp3,Rustle
hdqOdzlNqUQ.mp3,Coin (dropping)
HDQyCmiloQQ.mp3,"Fire engine, fire truck (siren),Siren"
HdRPdh-cSTw.mp3,"Music of Asia,Synthetic singing"
HDtWg47wzGg.mp3,"Ambulance (siren),Siren"
HdvvHxY1mDQ.mp3,"Aircraft engine,Speech,Aircraft,Outside, urban or manmade"
HDws6xj6J40.mp3,"Boat, Water vehicle,Wind,Ocean,Sailboat, sailing ship,Wind noise (microphone)"
hDZUUOKuL0Y.mp3,Music
hd_01eWXJdI.mp3,"Fowl,Goose"
He63KV_9Pwg.mp3,"Singing,Pop music,Whoop"
HeCcfjQngB8.mp3,"Flap,Car"
HEclHruM37s.mp3,Soul music
Hefq5FbQVJA.mp3,Crackle
heg9ouW1p14.mp3,Pig
heGKGgxvJF8.mp3,Music
HEh1a-W7rrk.mp3,"Female speech, woman speaking,Speech"
heKKuiIMlBc.mp3,Music
henNBwae5Ho.mp3,Sonar
HENNy41BwOM.mp3,"Singing,Shout"
hEQG_EdBTGI.mp3,"Crowd,Children shouting"
Hf8mjMU5aJk.mp3,Purr
hF8WIKLNZSI.mp3,"Field recording,Outside, urban or manmade"
Hf9rz9PdltE.mp3,"Rodents, rats, mice"
HfakhC06ros.mp3,"Slap, smack"
HfaNxNgh2kQ.mp3,Electric toothbrush
HfBh3lZZi8Q.mp3,Beatboxing
HfBzjV1GHQ0.mp3,"Splash, splatter"
HFlBzBOARwI.mp3,Music
hFlHludHeZc.mp3,Music
HfmD4ZncSbo.mp3,"Swing music,Bellow,Whoop"
hfN3GLC9OWk.mp3,Rattle
hfo3oQMcQkM.mp3,Squawk
hFOk0lXphBY.mp3,Patter
HFpfDaLZtzQ.mp3,"Smoke detector, smoke alarm,Speech,Fire alarm"
hfQZmG8OnL4.mp3,"Music,Children playing,Outside, urban or manmade"
hFTcS18hSn0.mp3,Clapping
HfxPBYHDXSQ.mp3,"Heavy metal,Angry music"
Hg-9VAFPy90.mp3,Throbbing
Hg1aI1eikSc.mp3,"Beatboxing,Rhythm and blues,Soul music"
hG5wpzmuc_k.mp3,Sine wave
hg8hgJqMV40.mp3,"Speech,Engine starting"
HGcaHkMIQj8.mp3,"Whoosh, swoosh, swish"
HgdKafq2YQA.mp3,Skateboard
HgDZJ5h33SI.mp3,"Aircraft engine,Vehicle,Fixed-wing aircraft, airplane,Aircraft,Outside, urban or manmade"
hgJK2ZDgWtU.mp3,Scratching (performance technique)
hGmzPoruBwU.mp3,Printer
hGNc2PJ7XVk.mp3,Brass instrument
HGPmmlQqknE.mp3,Music
hGQgIubTiTA.mp3,"Baby cry, infant cry"
HGtnqoU1kdc.mp3,"Field recording,Outside, rural or natural"
hgYhAX3IndE.mp3,"Boat, Water vehicle"
HH3ryAEP308.mp3,"Scratching (performance technique),Music,Drum machine"
HhA2HO7V7SE.mp3,"Dental drill, dentist's drill"
hHbITtxb1yI.mp3,"Whack, thwack"
hHDaA4bV06g.mp3,"Burping, eructation"
hheF-AgCqIg.mp3,"Music,Musical instrument,Plucked string instrument,Inside, small room"
HHFnMqzW54k.mp3,Speech
HhLTkiuXDwQ.mp3,"Bird,Squeak"
hhM7pEOpEAo.mp3,"Babbling,Giggle,Speech,Baby cry, infant cry"
HHmElVHmIIs.mp3,"Motor vehicle (road),Reversing beeps,Vehicle"
hhohfEC82JI.mp3,"Funk,Exciting music"
